,year,police_dept,county,Aggravated Assault,All Other Offenses,Arson,Burglary,Curfew Violations,DUI,Disorderly Conduct,Drug Violations,Embezzlement,Forcible Rape,Forgery,Fraud,Gambling,Larceny,Liquor Law Violations,Motor Vehicle Theft,Murder Non Negligent Manslaughter,Other Assaults,Other Family Offenses,Other Sex Offenses,Prostitution,Rape,Robbery,Runaways,Stolen Property,Vagrancy,Vandalism,Weapons
0,2001.0,Adams County Sheriff,ADAMS,108.0,4296.0,2.0,31.0,0.0,607.0,73.0,176.0,0.0,9.0,14.0,12.0,0.0,80.0,195.0,22.0,6.0,0.0,57.0,11.0,0.0,,21.0,0.0,28.0,1.0,79.0,19.0
1,2001.0,Adams State College PD,ALAMOSA,2.0,4.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
2,2001.0,Alamosa County Sheriff,ALAMOSA,0.0,153.0,0.0,0.0,0.0,94.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,0.0
3,2001.0,Alamosa PD,ALAMOSA,15.0,289.0,0.0,6.0,0.0,99.0,62.0,19.0,0.0,1.0,4.0,5.0,0.0,88.0,41.0,5.0,0.0,0.0,5.0,1.0,0.0,,2.0,0.0,0.0,0.0,39.0,6.0
4,2001.0,Arapahoe Community College PD,ARAPAHOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
5,2001.0,Arapahoe County Sheriff,ARAPAHOE,790.0,619.0,3.0,78.0,0.0,539.0,49.0,342.0,0.0,12.0,55.0,21.0,0.0,268.0,321.0,26.0,0.0,0.0,45.0,0.0,0.0,,3.0,0.0,26.0,0.0,60.0,37.0
6,2001.0,Archuleta County Sheriff,ARCHULETA,9.0,120.0,0.0,0.0,0.0,40.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,4.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,7.0,2.0
7,2001.0,Arvada PD,JEFFERSON,38.0,61.0,2.0,31.0,0.0,452.0,133.0,248.0,0.0,2.0,14.0,14.0,0.0,400.0,24.0,10.0,0.0,0.0,78.0,28.0,1.0,,10.0,0.0,0.0,0.0,56.0,15.0
8,2001.0,Aspen PD,PITKIN,35.0,97.0,0.0,3.0,0.0,82.0,64.0,22.0,0.0,2.0,1.0,1.0,0.0,27.0,18.0,2.0,0.0,0.0,0.0,4.0,1.0,,1.0,0.0,0.0,0.0,14.0,1.0
9,2001.0,Aurora PD,ARAPAHOE,277.0,5091.0,4.0,83.0,0.0,1163.0,1514.0,1075.0,5.0,34.0,96.0,139.0,1.0,1891.0,931.0,78.0,13.0,0.0,287.0,24.0,133.0,,67.0,0.0,121.0,56.0,374.0,224.0
10,2001.0,Avon PD,EAGLE,1.0,123.0,0.0,10.0,0.0,58.0,18.0,15.0,0.0,3.0,4.0,17.0,0.0,32.0,10.0,4.0,0.0,0.0,13.0,1.0,0.0,,0.0,0.0,0.0,0.0,8.0,1.0
11,2001.0,Baca County Sheriff,BACA,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
12,2001.0,Basalt PD,EAGLE,0.0,27.0,0.0,0.0,0.0,37.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
13,2001.0,Bent County Sheriff,BENT,0.0,22.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
14,2001.0,Berthoud PD,LARIMER,0.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
15,2001.0,Black Hawk PD,GILPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
16,2001.0,Boulder County Sheriff,BOULDER,32.0,2553.0,2.0,27.0,0.0,870.0,66.0,73.0,2.0,12.0,24.0,43.0,0.0,54.0,318.0,15.0,0.0,0.0,36.0,3.0,1.0,,11.0,0.0,16.0,0.0,30.0,10.0
17,2001.0,Boulder PD,BOULDER,75.0,1398.0,4.0,43.0,0.0,1344.0,82.0,211.0,0.0,9.0,51.0,52.0,0.0,385.0,1011.0,12.0,0.0,0.0,35.0,31.0,1.0,,11.0,0.0,7.0,0.0,111.0,17.0
18,2001.0,Bow Mar PD,ARAPAHOE,0.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
19,2001.0,Breckenridge PD,SUMMIT,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
20,2001.0,Broomfield PD,BROOMFIELD,4.0,478.0,2.0,4.0,0.0,230.0,44.0,82.0,0.0,6.0,14.0,14.0,0.0,223.0,186.0,1.0,0.0,0.0,15.0,12.0,2.0,,1.0,0.0,4.0,0.0,45.0,5.0
21,2001.0,Brush PD,MORGAN,3.0,123.0,0.0,1.0,0.0,59.0,30.0,6.0,0.0,1.0,1.0,3.0,0.0,9.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
22,2001.0,Buena Vista PD,CHAFFEE,0.0,50.0,0.0,0.0,0.0,45.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,4.0,2.0
23,2001.0,Burlington PD,KIT CARSON,2.0,70.0,0.0,4.0,0.0,25.0,9.0,4.0,0.0,1.0,1.0,20.0,0.0,5.0,15.0,2.0,0.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,5.0,2.0
24,2001.0,Castle Rock PD,DOUGLAS,5.0,29.0,0.0,0.0,0.0,27.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.0,0.0,1.0,0.0,6.0,3.0
25,2001.0,Cedaredge PD,DELTA,4.0,4.0,0.0,2.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2.0
26,2001.0,Center PD,SAGUACHE,8.0,71.0,0.0,2.0,0.0,30.0,5.0,3.0,0.0,0.0,1.0,14.0,0.0,2.0,9.0,1.0,1.0,0.0,9.0,0.0,0.0,,2.0,0.0,0.0,0.0,3.0,1.0
27,2001.0,Central City PD,GILPIN,1.0,3.0,0.0,0.0,0.0,22.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
28,2001.0,Chaffee County Sheriff,CHAFFEE,5.0,265.0,0.0,6.0,0.0,72.0,7.0,11.0,0.0,2.0,3.0,20.0,0.0,10.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.0,3.0
29,2001.0,Cherry Hills Village PD,ARAPAHOE,2.0,1.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
30,2001.0,Cheyenne County Sheriff,CHEYENNE,0.0,17.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
31,2001.0,Clear Creek County Sheriff,CLEAR CREEK,5.0,346.0,0.0,1.0,0.0,52.0,0.0,17.0,1.0,1.0,0.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,7.0,2.0,0.0,,0.0,0.0,2.0,0.0,6.0,3.0
32,2001.0,Colorado School of Mines PD,JEFFERSON,0.0,11.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0
33,2001.0,Colorado Springs PD,EL PASO,405.0,8447.0,17.0,248.0,0.0,2083.0,596.0,1627.0,0.0,50.0,118.0,399.0,0.0,2378.0,1711.0,133.0,12.0,0.0,230.0,74.0,59.0,,86.0,0.0,45.0,0.0,586.0,219.0
34,2001.0,Colorado State Univ. - Fort Collins PD,LARIMER,4.0,110.0,0.0,3.0,0.0,93.0,40.0,42.0,1.0,2.0,12.0,7.0,0.0,48.0,249.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0,19.0,1.0
35,2001.0,Columbine Valley PD,ARAPAHOE,0.0,3.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
36,2001.0,Commerce City PD,ADAMS,60.0,969.0,0.0,23.0,0.0,366.0,147.0,162.0,0.0,2.0,40.0,7.0,0.0,254.0,68.0,26.0,1.0,0.0,70.0,9.0,25.0,,11.0,0.0,18.0,19.0,40.0,14.0
37,2001.0,Conejos County Sheriff,CONEJOS,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
38,2001.0,Cortez PD,MONTEZUMA,4.0,445.0,0.0,5.0,0.0,96.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,37.0,17.0,3.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,9.0,2.0
39,2001.0,Costilla County Sheriff,COSTILLA,14.0,28.0,0.0,1.0,0.0,34.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,6.0,3.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
40,2001.0,Craig PD,MOFFAT,7.0,137.0,0.0,11.0,0.0,37.0,14.0,15.0,0.0,2.0,3.0,17.0,0.0,26.0,23.0,0.0,0.0,0.0,12.0,1.0,0.0,,0.0,0.0,1.0,0.0,15.0,3.0
41,2001.0,Cripple Creek PD,TELLER,9.0,93.0,1.0,0.0,0.0,43.0,29.0,9.0,0.0,0.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
42,2001.0,Crowley County Sheriff,CROWLEY,5.0,94.0,0.0,0.0,0.0,56.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
43,2001.0,Custer County Sheriff,CUSTER,5.0,9.0,0.0,3.0,0.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
44,2001.0,De Beque PD,MESA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
45,2001.0,Delta County Sheriff,DELTA,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
46,2001.0,Delta PD,DELTA,0.0,4.0,0.0,0.0,0.0,29.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0
47,2001.0,Denver PD,DENVER,898.0,12641.0,17.0,301.0,0.0,2907.0,5193.0,5081.0,2.0,81.0,160.0,76.0,14.0,3929.0,4404.0,542.0,46.0,0.0,235.0,441.0,1078.0,,235.0,0.0,21.0,611.0,1306.0,587.0
48,2001.0,Dillon PD,SUMMIT,1.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0
49,2001.0,Dolores County Sheriff,DOLORES,0.0,19.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
50,2001.0,Douglas County Sheriff,DOUGLAS,29.0,611.0,0.0,19.0,0.0,362.0,17.0,218.0,1.0,8.0,0.0,69.0,0.0,317.0,247.0,6.0,2.0,0.0,19.0,26.0,0.0,,6.0,0.0,7.0,0.0,40.0,8.0
51,2001.0,Durango PD,LA PLATA,5.0,433.0,0.0,16.0,0.0,508.0,15.0,76.0,0.0,5.0,4.0,28.0,0.0,77.0,21.0,4.0,0.0,0.0,40.0,2.0,0.0,,0.0,0.0,0.0,0.0,37.0,9.0
52,2001.0,Eagle County Sheriff,EAGLE,11.0,563.0,0.0,17.0,0.0,194.0,39.0,48.0,3.0,2.0,12.0,53.0,0.0,29.0,49.0,2.0,1.0,0.0,5.0,4.0,0.0,,0.0,0.0,2.0,0.0,30.0,4.0
53,2001.0,Eaton PD,WELD,1.0,79.0,0.0,0.0,0.0,64.0,1.0,9.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0
54,2001.0,El Paso County Sheriff,EL PASO,114.0,484.0,3.0,70.0,0.0,402.0,412.0,181.0,11.0,5.0,16.0,31.0,0.0,126.0,66.0,20.0,4.0,0.0,52.0,39.0,5.0,,4.0,0.0,5.0,1.0,101.0,37.0
55,2001.0,Elbert County Sheriff,ELBERT,0.0,10.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
56,2001.0,Elizabeth PD,ELBERT,1.0,58.0,0.0,0.0,0.0,36.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0
57,2001.0,Empire PD,CLEAR CREEK,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
58,2001.0,Englewood PD,ARAPAHOE,68.0,927.0,0.0,18.0,0.0,315.0,166.0,253.0,0.0,6.0,32.0,22.0,0.0,213.0,62.0,13.0,1.0,0.0,35.0,2.0,1.0,,13.0,0.0,8.0,0.0,68.0,27.0
59,2001.0,Erie PD,WELD,3.0,110.0,0.0,2.0,0.0,76.0,7.0,11.0,0.0,0.0,0.0,3.0,0.0,10.0,15.0,2.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0.0,8.0,2.0
60,2001.0,Estes Park PD,LARIMER,6.0,53.0,0.0,6.0,0.0,39.0,10.0,22.0,0.0,2.0,1.0,3.0,0.0,27.0,34.0,2.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,8.0,3.0
61,2001.0,Evans PD,WELD,22.0,147.0,1.0,4.0,0.0,93.0,42.0,36.0,0.0,1.0,6.0,10.0,0.0,37.0,42.0,1.0,0.0,0.0,14.0,3.0,0.0,,6.0,0.0,1.0,0.0,13.0,5.0
62,2001.0,Federal Heights PD,ADAMS,5.0,341.0,1.0,6.0,0.0,208.0,24.0,64.0,1.0,0.0,7.0,6.0,0.0,93.0,66.0,9.0,0.0,0.0,4.0,1.0,0.0,,3.0,0.0,7.0,0.0,19.0,9.0
63,2001.0,Firestone PD,WELD,3.0,11.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
64,2001.0,Florence PD,FREMONT,12.0,94.0,0.0,0.0,0.0,31.0,17.0,5.0,0.0,2.0,1.0,0.0,0.0,7.0,6.0,0.0,1.0,0.0,14.0,1.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0
65,2001.0,Fort Collins PD,LARIMER,67.0,942.0,6.0,36.0,0.0,861.0,1067.0,208.0,36.0,14.0,67.0,100.0,0.0,517.0,411.0,14.0,1.0,0.0,15.0,60.0,1.0,,20.0,0.0,7.0,2.0,133.0,41.0
66,2001.0,Fort Lewis College PD,LA PLATA,0.0,13.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,65.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,5.0,0.0
67,2001.0,Fort Morgan PD,MORGAN,2.0,623.0,1.0,3.0,0.0,172.0,88.0,65.0,0.0,0.0,4.0,28.0,0.0,58.0,98.0,8.0,0.0,0.0,25.0,7.0,0.0,,0.0,0.0,1.0,0.0,11.0,1.0
68,2001.0,Fountain PD,EL PASO,8.0,136.0,0.0,1.0,0.0,31.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,21.0,9.0,4.0,0.0,0.0,4.0,1.0,0.0,,0.0,0.0,2.0,0.0,3.0,2.0
69,2001.0,Frederick PD,WELD,2.0,18.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
70,2001.0,Fremont County Sheriff,FREMONT,15.0,165.0,0.0,4.0,0.0,91.0,12.0,48.0,0.0,2.0,0.0,3.0,0.0,4.0,38.0,3.0,2.0,0.0,21.0,2.0,0.0,,0.0,0.0,1.0,0.0,11.0,4.0
71,2001.0,Frisco PD,SUMMIT,2.0,103.0,0.0,4.0,0.0,106.0,15.0,20.0,0.0,1.0,8.0,10.0,0.0,28.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,1.0,0.0,4.0,1.0
72,2001.0,Garfield County Sheriff,GARFIELD,24.0,176.0,1.0,3.0,0.0,42.0,11.0,21.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,1.0,0.0,0.0,56.0,5.0,0.0,,1.0,0.0,1.0,0.0,10.0,4.0
73,2001.0,Georgetown PD,CLEAR CREEK,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
74,2001.0,Gilpin County Sheriff,GILPIN,8.0,125.0,0.0,0.0,0.0,32.0,0.0,18.0,0.0,0.0,2.0,26.0,0.0,7.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,7.0
75,2001.0,Glendale PD,ARAPAHOE,4.0,231.0,0.0,3.0,0.0,34.0,21.0,3.0,0.0,0.0,4.0,11.0,0.0,129.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,,2.0,0.0,0.0,0.0,2.0,2.0
76,2001.0,Glenwood Springs PD,GARFIELD,14.0,348.0,1.0,12.0,0.0,150.0,54.0,64.0,0.0,3.0,13.0,22.0,0.0,61.0,59.0,4.0,0.0,0.0,5.0,0.0,0.0,,3.0,0.0,0.0,0.0,32.0,8.0
77,2001.0,Golden PD,JEFFERSON,11.0,359.0,0.0,6.0,0.0,139.0,57.0,39.0,0.0,0.0,5.0,5.0,0.0,98.0,55.0,6.0,0.0,0.0,11.0,3.0,0.0,,0.0,0.0,2.0,0.0,17.0,2.0
78,2001.0,Grand County Sheriff,GRAND,4.0,2.0,0.0,4.0,0.0,113.0,11.0,19.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,2.0,0.0,0.0,46.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0
79,2001.0,Grand Junction PD,MESA,72.0,1776.0,11.0,63.0,0.0,376.0,415.0,780.0,6.0,5.0,38.0,105.0,0.0,209.0,289.0,26.0,4.0,0.0,38.0,31.0,1.0,,6.0,0.0,27.0,0.0,134.0,63.0
80,2001.0,Greeley PD,WELD,42.0,2323.0,0.0,48.0,0.0,693.0,164.0,237.0,8.0,7.0,40.0,15.0,0.0,430.0,739.0,24.0,4.0,0.0,87.0,28.0,0.0,,16.0,0.0,10.0,0.0,90.0,16.0
81,2001.0,Greenwood Village PD,ARAPAHOE,7.0,509.0,0.0,4.0,0.0,211.0,3.0,100.0,0.0,0.0,19.0,11.0,0.0,97.0,126.0,5.0,0.0,0.0,10.0,1.0,0.0,,6.0,0.0,8.0,1.0,8.0,4.0
82,2001.0,Gunnison County Sheriff,GUNNISON,0.0,99.0,0.0,2.0,0.0,19.0,5.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
83,2001.0,Gunnison PD,GUNNISON,10.0,209.0,0.0,12.0,0.0,102.0,79.0,49.0,0.0,2.0,3.0,13.0,0.0,34.0,199.0,2.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0,15.0,5.0
84,2001.0,Haxtun PD,PHILLIPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
85,2001.0,Hinsdale County Sheriff,HINSDALE,1.0,10.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
86,2001.0,Holyoke PD,PHILLIPS,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
87,2001.0,Huerfano County Sheriff,HUERFANO,2.0,58.0,0.0,0.0,0.0,19.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0
88,2001.0,Idaho Springs PD,CLEAR CREEK,26.0,78.0,0.0,1.0,0.0,43.0,17.0,11.0,0.0,0.0,0.0,4.0,0.0,5.0,9.0,2.0,0.0,0.0,4.0,2.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
89,2001.0,Ignacio PD,LA PLATA,6.0,46.0,0.0,1.0,0.0,19.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
90,2001.0,Jackson County Sheriff,JACKSON,1.0,22.0,0.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
91,2001.0,Jefferson County Sheriff,JEFFERSON,32.0,1187.0,0.0,24.0,0.0,240.0,62.0,178.0,4.0,2.0,8.0,18.0,0.0,160.0,203.0,2.0,0.0,0.0,53.0,9.0,0.0,,2.0,0.0,10.0,6.0,68.0,27.0
92,2001.0,Johnstown PD,WELD,2.0,110.0,0.0,0.0,0.0,31.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0
93,2001.0,Kersey PD,WELD,0.0,60.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
94,2001.0,Kiowa County Sheriff,KIOWA,0.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
95,2001.0,Kit Carson County Sheriff,KIT CARSON,2.0,35.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0
96,2001.0,La Junta PD,OTERO,23.0,275.0,0.0,1.0,0.0,33.0,38.0,18.0,0.0,1.0,20.0,2.0,0.0,42.0,36.0,2.0,0.0,0.0,21.0,3.0,0.0,,0.0,0.0,1.0,1.0,13.0,2.0
97,2001.0,La Plata County Sheriff,LA PLATA,7.0,243.0,0.0,10.0,0.0,59.0,1.0,30.0,0.0,3.0,0.0,9.0,0.0,29.0,3.0,2.0,0.0,0.0,6.0,2.0,0.0,,0.0,0.0,0.0,0.0,14.0,12.0
98,2001.0,La Salle PD,WELD,1.0,45.0,0.0,0.0,0.0,58.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0
99,2001.0,Lafayette PD,BOULDER,88.0,624.0,3.0,11.0,0.0,86.0,56.0,75.0,0.0,0.0,20.0,5.0,0.0,70.0,102.0,2.0,0.0,0.0,54.0,7.0,0.0,,0.0,0.0,0.0,0.0,28.0,16.0
100,2001.0,Lake County Sheriff,LAKE,5.0,9.0,0.0,1.0,0.0,26.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,17.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
101,2001.0,Lakeside PD,JEFFERSON,0.0,37.0,1.0,0.0,0.0,16.0,2.0,13.0,0.0,0.0,2.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,,0.0,0.0,1.0,0.0,0.0,1.0
102,2001.0,Lakewood PD,JEFFERSON,101.0,945.0,3.0,68.0,0.0,844.0,664.0,396.0,12.0,14.0,112.0,61.0,0.0,928.0,296.0,96.0,6.0,0.0,149.0,13.0,57.0,,37.0,0.0,100.0,0.0,226.0,52.0
103,2001.0,Lamar PD,PROWERS,2.0,57.0,0.0,4.0,0.0,81.0,13.0,9.0,0.0,0.0,2.0,0.0,0.0,28.0,17.0,0.0,0.0,0.0,23.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.0,0.0
