,year,police_dept,county,Aggravated Assault,All Other Offenses,Arson,Burglary,Curfew Violations,DUI,Disorderly Conduct,Drug Violations,Embezzlement,Forcible Rape,Forgery,Fraud,Gambling,Larceny,Liquor Law Violations,Motor Vehicle Theft,Murder Non Negligent Manslaughter,Other Assaults,Other Family Offenses,Other Sex Offenses,Prostitution,Rape,Robbery,Runaways,Stolen Property,Vagrancy,Vandalism,Weapons
343,2002.0,Univ. Colorado - Colo. Spgs. PD,EL PASO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
344,2002.0,Univ. Colorado Health SC Center PD - Denver,DENVER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
345,2002.0,Univ. Northern Colorado PD,WELD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
346,2002.0,Vail PD,EAGLE,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
347,2002.0,Victor PD,TELLER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
348,2002.0,Walsenburg PD,HUERFANO,0.0,9.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,1.0
349,2002.0,Weld County Sheriff,WELD,6.0,158.0,4.0,51.0,0.0,4.0,30.0,2.0,0.0,2.0,0.0,0.0,0.0,17.0,92.0,12.0,0.0,73.0,4.0,4.0,2.0,,2.0,0.0,2.0,0.0,18.0,6.0
350,2002.0,Wheat Ridge PD,JEFFERSON,7.0,88.0,3.0,1.0,0.0,1.0,25.0,37.0,0.0,1.0,1.0,0.0,0.0,60.0,1.0,13.0,0.0,16.0,1.0,4.0,0.0,,4.0,0.0,3.0,0.0,29.0,0.0
351,2002.0,Windsor PD,WELD,0.0,7.0,1.0,2.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,6.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
352,2002.0,Woodland Park PD,TELLER,2.0,35.0,4.0,0.0,0.0,1.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,7.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,14.0,1.0
353,2002.0,Wray PD,YUMA,0.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
354,2002.0,Yuma County Sheriff,YUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
355,2002.0,Yuma PD,YUMA,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
356,2003.0,Adams County Sheriff,ADAMS,16.0,232.0,0.0,14.0,0.0,8.0,19.0,44.0,0.0,2.0,2.0,1.0,0.0,17.0,123.0,14.0,0.0,35.0,1.0,15.0,0.0,,3.0,0.0,13.0,0.0,32.0,17.0
357,2003.0,Alamosa County Sheriff,ALAMOSA,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
358,2003.0,Alamosa PD,ALAMOSA,6.0,33.0,0.0,2.0,0.0,3.0,13.0,11.0,0.0,0.0,0.0,1.0,0.0,42.0,14.0,3.0,0.0,18.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,8.0,7.0
359,2003.0,Arapahoe Community College PD,ARAPAHOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
360,2003.0,Arapahoe County Sheriff,ARAPAHOE,8.0,19.0,4.0,24.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,34.0,122.0,8.0,0.0,22.0,0.0,0.0,0.0,,7.0,0.0,5.0,0.0,6.0,6.0
361,2003.0,Archuleta County Sheriff,ARCHULETA,0.0,5.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
362,2003.0,Arvada PD,JEFFERSON,7.0,201.0,5.0,29.0,0.0,9.0,120.0,174.0,0.0,0.0,3.0,1.0,0.0,211.0,106.0,16.0,0.0,129.0,2.0,17.0,0.0,,2.0,0.0,11.0,0.0,64.0,7.0
363,2003.0,Aspen PD,PITKIN,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
364,2003.0,Aurora PD,ARAPAHOE,56.0,540.0,3.0,49.0,0.0,3.0,70.0,51.0,0.0,5.0,5.0,6.0,0.0,138.0,20.0,103.0,1.0,82.0,0.0,2.0,0.0,,26.0,0.0,18.0,0.0,42.0,32.0
365,2003.0,Avon PD,EAGLE,0.0,14.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
366,2003.0,Baca County Sheriff,BACA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
367,2003.0,Basalt PD,EAGLE,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
368,2003.0,Bayfield PD,LA PLATA,5.0,9.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,4.0,1.0
369,2003.0,Bent County Sheriff,BENT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
370,2003.0,Berthoud PD,LARIMER,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
371,2003.0,Boulder County Sheriff,BOULDER,4.0,66.0,0.0,0.0,0.0,22.0,9.0,34.0,1.0,1.0,4.0,2.0,0.0,22.0,138.0,4.0,0.0,17.0,0.0,2.0,0.0,,0.0,0.0,2.0,0.0,8.0,3.0
372,2003.0,Boulder PD,BOULDER,3.0,130.0,8.0,15.0,0.0,9.0,15.0,64.0,1.0,0.0,2.0,0.0,0.0,116.0,45.0,9.0,0.0,25.0,0.0,6.0,0.0,,1.0,0.0,0.0,0.0,45.0,6.0
373,2003.0,Bow Mar PD,ARAPAHOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
374,2003.0,Broomfield PD,BROOMFIELD,2.0,133.0,2.0,5.0,0.0,9.0,73.0,66.0,0.0,1.0,0.0,3.0,0.0,206.0,99.0,4.0,0.0,33.0,0.0,6.0,0.0,,2.0,0.0,1.0,0.0,32.0,12.0
375,2003.0,Brush PD,MORGAN,2.0,24.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,16.0,15.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
376,2003.0,Burlington PD,KIT CARSON,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,2.0
377,2003.0,Canon City PD,FREMONT,7.0,50.0,0.0,6.0,0.0,4.0,7.0,12.0,0.0,0.0,1.0,0.0,0.0,57.0,43.0,6.0,0.0,10.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,10.0,7.0
378,2003.0,Carbondale PD,GARFIELD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0
379,2003.0,Castle Rock PD,DOUGLAS,4.0,47.0,0.0,19.0,0.0,2.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,2.0,0.0,25.0,0.0,4.0,0.0,,1.0,0.0,0.0,0.0,9.0,6.0
380,2003.0,Cedaredge PD,DELTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
381,2003.0,Centennial PD,ARAPAHOE,5.0,20.0,5.0,36.0,0.0,11.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,12.0,199.0,6.0,0.0,9.0,0.0,1.0,0.0,,2.0,0.0,5.0,0.0,10.0,1.0
382,2003.0,Center PD,SAGUACHE,0.0,14.0,0.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,7.0,0.0
383,2003.0,Central City PD,GILPIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
384,2003.0,Chaffee County Sheriff,CHAFFEE,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
385,2003.0,Cheyenne County Sheriff,CHEYENNE,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
386,2003.0,Clear Creek County Sheriff,CLEAR CREEK,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
387,2003.0,Colorado School of Mines PD,JEFFERSON,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
388,2003.0,Colorado Springs PD,EL PASO,66.0,1066.0,36.0,92.0,0.0,31.0,301.0,395.0,0.0,11.0,8.0,24.0,2.0,1060.0,581.0,68.0,0.0,258.0,4.0,49.0,2.0,,14.0,0.0,8.0,0.0,220.0,43.0
389,2003.0,Colorado State Univ. - Fort Collins PD,LARIMER,0.0,8.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,6.0
390,2003.0,Columbine Valley PD,ARAPAHOE,0.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
391,2003.0,Commerce City PD,ADAMS,6.0,264.0,0.0,18.0,0.0,5.0,129.0,62.0,0.0,0.0,1.0,0.0,0.0,133.0,22.0,22.0,1.0,55.0,1.0,2.0,0.0,,4.0,0.0,20.0,0.0,38.0,11.0
392,2003.0,Cortez PD,MONTEZUMA,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
393,2003.0,Costilla County Sheriff,COSTILLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
394,2003.0,Craig PD,MOFFAT,2.0,48.0,0.0,4.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,0.0,0.0,24.0,0.0,2.0,0.0,,1.0,0.0,1.0,0.0,4.0,2.0
395,2003.0,Crested Butte PD,GUNNISON,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
396,2003.0,Cripple Creek PD,TELLER,1.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
397,2003.0,Crowley County Sheriff,CROWLEY,0.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
398,2003.0,Custer County Sheriff,CUSTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
399,2003.0,Dacono PD,WELD,2.0,13.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
400,2003.0,De Beque PD,MESA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
401,2003.0,Delta County Sheriff,DELTA,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
402,2003.0,Delta PD,DELTA,5.0,20.0,1.0,0.0,0.0,4.0,13.0,16.0,0.0,0.0,1.0,0.0,0.0,25.0,22.0,1.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,1.0,1.0
403,2003.0,Denver PD,DENVER,132.0,1212.0,12.0,158.0,0.0,26.0,548.0,683.0,0.0,4.0,2.0,5.0,0.0,1105.0,136.0,458.0,2.0,1088.0,3.0,112.0,6.0,,82.0,0.0,8.0,0.0,343.0,217.0
404,2003.0,Dillon PD,SUMMIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
405,2003.0,Dolores County Sheriff,DOLORES,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
406,2003.0,Durango PD,LA PLATA,0.0,92.0,5.0,14.0,0.0,9.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,41.0,0.0,2.0,0.0,19.0,3.0,2.0,0.0,,0.0,0.0,0.0,0.0,19.0,1.0
407,2003.0,Eagle County Sheriff,EAGLE,4.0,12.0,1.0,3.0,0.0,3.0,4.0,23.0,0.0,0.0,4.0,1.0,0.0,8.0,26.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,7.0,3.0
408,2003.0,Eaton PD,WELD,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
409,2003.0,Edgewater PD,JEFFERSON,0.0,19.0,0.0,1.0,0.0,3.0,42.0,19.0,0.0,0.0,0.0,0.0,0.0,51.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,6.0,1.0
410,2003.0,El Paso County Sheriff,EL PASO,6.0,23.0,3.0,8.0,0.0,3.0,27.0,17.0,0.0,0.0,2.0,2.0,0.0,15.0,6.0,5.0,0.0,29.0,0.0,9.0,0.0,,1.0,0.0,0.0,0.0,15.0,5.0
411,2003.0,Elizabeth PD,ELBERT,1.0,12.0,2.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.0
412,2003.0,Empire PD,CLEAR CREEK,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
413,2003.0,Englewood PD,ARAPAHOE,7.0,53.0,6.0,12.0,0.0,4.0,34.0,61.0,0.0,0.0,3.0,0.0,0.0,96.0,41.0,2.0,0.0,43.0,0.0,4.0,0.0,,5.0,0.0,9.0,0.0,50.0,0.0
414,2003.0,Erie PD,WELD,0.0,19.0,2.0,0.0,0.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,11.0,0.0
415,2003.0,Estes Park PD,LARIMER,0.0,9.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
416,2003.0,Evans PD,WELD,2.0,41.0,0.0,3.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,1.0,0.0,14.0,38.0,7.0,0.0,15.0,0.0,6.0,0.0,,0.0,0.0,2.0,0.0,12.0,1.0
417,2003.0,Federal Heights PD,ADAMS,0.0,52.0,0.0,7.0,0.0,6.0,9.0,19.0,0.0,0.0,0.0,1.0,0.0,46.0,15.0,10.0,0.0,11.0,0.0,1.0,0.0,,1.0,0.0,3.0,0.0,6.0,6.0
418,2003.0,Firestone PD,WELD,2.0,9.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
419,2003.0,Florence PD,FREMONT,2.0,16.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,7.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
420,2003.0,Fort Collins PD,LARIMER,59.0,230.0,10.0,28.0,0.0,21.0,136.0,70.0,1.0,4.0,3.0,9.0,0.0,298.0,129.0,11.0,0.0,97.0,0.0,12.0,0.0,,2.0,0.0,3.0,0.0,69.0,15.0
421,2003.0,Fort Lewis College PD,LA PLATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
422,2003.0,Fort Morgan PD,MORGAN,1.0,86.0,0.0,0.0,0.0,1.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,1.0,0.0,13.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,16.0,2.0
423,2003.0,Fountain PD,EL PASO,4.0,69.0,0.0,3.0,0.0,2.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,66.0,6.0,3.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5.0,3.0
424,2003.0,Fowler PD,OTERO,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
425,2003.0,Fremont County Sheriff,FREMONT,3.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0
426,2003.0,Frisco PD,SUMMIT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
427,2003.0,Garfield County Sheriff,GARFIELD,6.0,28.0,0.0,10.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,15.0,33.0,1.0,0.0,9.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,12.0,0.0
428,2003.0,Georgetown PD,CLEAR CREEK,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
429,2003.0,Gilpin County Sheriff,GILPIN,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0
430,2003.0,Glendale PD,ARAPAHOE,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0
431,2003.0,Glenwood Springs PD,GARFIELD,0.0,41.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,36.0,43.0,0.0,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0
432,2003.0,Golden PD,JEFFERSON,9.0,57.0,0.0,7.0,0.0,3.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,44.0,38.0,4.0,0.0,12.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,11.0,3.0
433,2003.0,Grand County Sheriff,GRAND,0.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0
434,2003.0,Grand Junction PD,MESA,17.0,20.0,0.0,15.0,0.0,19.0,63.0,70.0,2.0,3.0,8.0,16.0,0.0,243.0,96.0,14.0,0.0,39.0,0.0,4.0,0.0,,1.0,0.0,2.0,0.0,30.0,21.0
435,2003.0,Greeley PD,WELD,27.0,259.0,12.0,58.0,0.0,16.0,58.0,70.0,0.0,2.0,6.0,5.0,0.0,416.0,72.0,33.0,0.0,90.0,4.0,13.0,0.0,,8.0,0.0,5.0,0.0,141.0,22.0
436,2003.0,Greenwood Village PD,ARAPAHOE,2.0,79.0,1.0,2.0,0.0,2.0,3.0,25.0,0.0,0.0,1.0,0.0,0.0,54.0,68.0,0.0,0.0,8.0,0.0,0.0,0.0,,6.0,0.0,2.0,0.0,4.0,1.0
437,2003.0,Gunnison County Sheriff,GUNNISON,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
438,2003.0,Gunnison PD,GUNNISON,1.0,18.0,0.0,1.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,28.0,1.0,0.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0
439,2003.0,Haxtun PD,PHILLIPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
440,2003.0,Hinsdale County Sheriff,HINSDALE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
441,2003.0,Holyoke PD,PHILLIPS,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
442,2003.0,Huerfano County Sheriff,HUERFANO,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
443,2003.0,Idaho Springs PD,CLEAR CREEK,2.0,14.0,0.0,8.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,2.0
444,2003.0,Ignacio PD,LA PLATA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
445,2003.0,Jackson County Sheriff,JACKSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
446,2003.0,Jefferson County Sheriff,JEFFERSON,28.0,278.0,9.0,42.0,0.0,11.0,61.0,136.0,4.0,4.0,3.0,2.0,0.0,216.0,231.0,18.0,0.0,52.0,0.0,9.0,1.0,,1.0,0.0,5.0,0.0,34.0,9.0
